goodsid,id,goodsname,groupmanagetypename
26492,1978,感冒软胶囊,中成药
145687,1978,感冒软胶囊,中成药
273793,2410,正柴胡饮胶囊,中成药
96711,2411,正柴胡饮颗粒,中成药
244921,2771,清热感冒颗粒,中成药
424840,5275,风寒感冒颗粒,中成药
468318,5275,风寒感冒颗粒,中成药
138308,5275,风寒感冒颗粒,中成药
341044,5275,风寒感冒颗粒,中成药
36029,5275,风寒感冒颗粒,中成药
96324,5275,风寒感冒颗粒,中成药
74314,5275,风寒感冒颗粒,中成药
299866,5275,风寒感冒颗粒,中成药
403860,5275,风寒感冒颗粒,中成药
31063,5275,风寒感冒颗粒,中成药
47014,5275,风寒感冒颗粒,中成药
473811,5275,风寒感冒颗粒,中成药
362420,5275,风寒感冒颗粒,中成药
62432,5275,风寒感冒颗粒,中成药
347760,268,五加皮酒,中成药
53896,924,史国公药酒,中成药
55925,924,史国公药酒,中成药
448400,1049,国公酒,中成药
26468,1049,国公酒,中成药
81547,2644,活络消痛片,中成药
36734,4404,薏辛除湿止痛胶囊,中成药
86567,4404,薏辛除湿止痛胶囊,中成药
6605,4939,金骨莲胶囊,中成药
184113,4939,金骨莲胶囊,中成药
96567,5392,鸿茅药酒,中成药
3787,5392,鸿茅药酒,中成药
56639,848,参苏感冒片,中成药
102130,893,双金连合剂,中成药
407196,1160,复方感冒灵颗粒,中成药
87720,1160,复方感冒灵颗粒,中成药
100351,1160,复方感冒灵颗粒,中成药
245060,1160,复方感冒灵颗粒,中成药
94788,1160,复方感冒灵颗粒,中成药
272186,1160,复方感冒灵颗粒,中成药
235282,1256,复方西羚解毒胶囊,中成药
103249,1966,感冒咳嗽胶囊,中成药
90355,1966,感冒咳嗽胶囊,中成药
63422,1966,感冒咳嗽胶囊,中成药
26504,1966,感冒咳嗽胶囊,中成药
63431,1967,感冒咳嗽颗粒,中成药
90357,1967,感冒咳嗽颗粒,中成药
86298,1971,感冒滴丸,中成药
253139,1974,感冒疏风片,中成药
49667,1975,感冒疏风颗粒,中成药
24873,1976,感冒解毒灵颗粒,中成药
112767,1977,感冒解毒颗粒,中成药
3058,2043,抗病毒口服液,中成药
72063,2043,抗病毒口服液,中成药
436692,2043,抗病毒口服液,中成药
326417,2043,抗病毒口服液,中成药
67850,2043,抗病毒口服液,中成药
105601,2043,抗病毒口服液,中成药
246117,2043,抗病毒口服液,中成药
280340,2043,抗病毒口服液,中成药
80025,2043,抗病毒口服液,中成药
281575,2043,抗病毒口服液,中成药
109967,2043,抗病毒口服液,中成药
273791,2043,抗病毒口服液,中成药
36266,2043,抗病毒口服液,中成药
349830,2043,抗病毒口服液,中成药
2150,2043,抗病毒口服液,中成药
274543,2044,抗病毒胶囊,中成药
230286,2045,抗病毒颗粒,中成药
5034,2045,抗病毒颗粒,中成药
5032,2045,抗病毒颗粒,中成药
267646,2296,柴银口服液,中成药
3651,2296,柴银口服液,中成药
322074,2297,柴银颗粒,中成药
31284,2344,桑菊感冒片,中成药
138409,2344,桑菊感冒片,中成药
107973,2345,桑菊感冒颗粒,中成药
14157,2345,桑菊感冒颗粒,中成药
332584,2345,桑菊感冒颗粒,中成药
270316,2345,桑菊感冒颗粒,中成药
282879,3021,玉叶解毒颗粒,中成药
70989,3021,玉叶解毒颗粒,中成药
4011,3021,玉叶解毒颗粒,中成药
342931,3021,玉叶解毒颗粒,中成药
90427,3806,维C银翘片,中成药
1732,3806,维C银翘片,中成药
1734,3806,维C银翘片,中成药
63432,3806,维C银翘片,中成药
1047,3806,维C银翘片,中成药
42617,3806,维C银翘片,中成药
385217,3806,维C银翘片,中成药
3315,3806,维C银翘片,中成药
138951,3806,维C银翘片,中成药
104046,4892,金感胶囊,中成药
35991,4905,金牡感冒片,中成药
398495,4929,金银花口服液,中成药
26395,5029,银翘伤风胶囊,中成药
409541,5030,银翘解毒片,中成药
372554,5031,银翘解毒胶囊,中成药
97895,5032,银翘解毒软胶囊,中成药
63433,5033,银翘解毒颗粒,中成药
406936,5033,银翘解毒颗粒,中成药
276097,5033,银翘解毒颗粒,中成药
91029,5033,银翘解毒颗粒,中成药
90393,5033,银翘解毒颗粒,中成药
36804,5034,银花感冒颗粒,中成药
72084,5034,银花感冒颗粒,中成药
39114,5279,风热感冒颗粒,中成药
62406,5279,风热感冒颗粒,中成药
41533,5279,风热感冒颗粒,中成药
352412,5279,风热感冒颗粒,中成药
38784,5279,风热感冒颗粒,中成药
98795,5279,风热感冒颗粒,中成药
440035,5279,风热感冒颗粒,中成药
138289,5279,风热感冒颗粒,中成药
476630,5279,风热感冒颗粒,中成药
389985,3632,穿龙骨刺胶囊,中成药
34181,5331,骨刺消痛液,中成药
47218,5332,骨刺消痛胶囊,中成药
37267,5335,骨友灵巴布膏,中成药
37420,332,仙灵骨葆片,中成药
91830,332,仙灵骨葆片,中成药
78750,333,仙灵骨葆胶囊,中成药
1801,333,仙灵骨葆胶囊,中成药
443416,5338,骨疏康胶囊,中成药
366233,5338,骨疏康胶囊,中成药
348501,1756,山楂精降脂滴丸,中成药
93161,1757,山楂精降脂片,中成药
1070,1757,山楂精降脂片,中成药
1493,757,千柏鼻炎片,中成药
211598,757,千柏鼻炎片,中成药
101941,2747,清凉鼻舒吸入剂,中成药
301281,2810,滴通鼻炎水,中成药
412684,2811,滴通鼻炎水喷雾剂,中成药
80417,4682,辛芳鼻炎胶囊,中成药
331077,4682,辛芳鼻炎胶囊,中成药
54570,4753,通窍鼻炎片,中成药
51261,4753,通窍鼻炎片,中成药
242551,4753,通窍鼻炎片,中成药
209490,4753,通窍鼻炎片,中成药
406935,4753,通窍鼻炎片,中成药
145690,4753,通窍鼻炎片,中成药
82499,4753,通窍鼻炎片,中成药
409544,4753,通窍鼻炎片,中成药
247676,4754,通窍鼻炎胶囊,中成药
301276,4755,通窍鼻炎颗粒,中成药
32583,4755,通窍鼻炎颗粒,中成药
251433,5301,香菊片,中成药
75056,5302,香菊胶囊,中成药
90710,5489,鼻炎康片,中成药
1045,5489,鼻炎康片,中成药
97540,5489,鼻炎康片,中成药
1043,5490,鼻炎滴剂(喷雾剂),中成药
334066,5492,鼻炎片,中成药
410091,5499,鼻通宁滴剂,中成药
26767,5493,鼻窦炎口服液,中成药
96507,1167,复方杏香兔耳风片,中成药
85923,1538,妇炎消胶囊,中成药
23422,1538,妇炎消胶囊,中成药
89267,2677,海马舒活膏,中成药
14210,338,伏格列波糖片,西药
435687,5093,阿卡波糖咀嚼片,西药
434842,5094,阿卡波糖片,西药
448343,5094,阿卡波糖片,西药
2193,5094,阿卡波糖片,西药
388109,5094,阿卡波糖片,西药
419416,5094,阿卡波糖片,西药
109574,5096,阿卡波糖胶囊,西药
80838,255,二甲双胍格列本脲胶囊(I),西药
612,3327,盐酸二甲双胍片,西药
388713,3327,盐酸二甲双胍片,西药
377195,3327,盐酸二甲双胍片,西药
6277,3327,盐酸二甲双胍片,西药
36604,3327,盐酸二甲双胍片,西药
24206,3327,盐酸二甲双胍片,西药
300720,3327,盐酸二甲双胍片,西药
390645,3327,盐酸二甲双胍片,西药
86461,3327,盐酸二甲双胍片,西药
26918,3327,盐酸二甲双胍片,西药
53545,3329,盐酸二甲双胍缓释片,西药
37013,3329,盐酸二甲双胍缓释片,西药
3223,3329,盐酸二甲双胍缓释片,西药
283668,3329,盐酸二甲双胍缓释片,西药
70651,3329,盐酸二甲双胍缓释片,西药
79857,3329,盐酸二甲双胍缓释片,西药
122107,3329,盐酸二甲双胍缓释片,西药
433896,3329,盐酸二甲双胍缓释片,西药
363300,3329,盐酸二甲双胍缓释片,西药
156927,3329,盐酸二甲双胍缓释片,西药
98369,3329,盐酸二甲双胍缓释片,西药
70022,3329,盐酸二甲双胍缓释片,西药
37076,3329,盐酸二甲双胍缓释片,西药
86566,3331,盐酸二甲双胍肠溶片,西药
1798,3331,盐酸二甲双胍肠溶片,西药
37250,3331,盐酸二甲双胍肠溶片,西药
748,3331,盐酸二甲双胍肠溶片,西药
130067,3332,盐酸二甲双胍肠溶胶囊,西药
331963,1874,度拉糖肽注射液,西药
283479,2307,格列吡嗪控释片,西药
2113,2309,格列吡嗪片,西药
88532,2309,格列吡嗪片,西药
5833,2310,格列吡嗪缓释片,西药
54569,2310,格列吡嗪缓释片,西药
702,2311,格列喹酮片,西药
49555,2312,格列美脲片,西药
380728,2312,格列美脲片,西药
266328,2312,格列美脲片,西药
36190,2312,格列美脲片,西药
74571,2312,格列美脲片,西药
3145,2312,格列美脲片,西药
341568,2314,格列齐特片(Ⅱ),西药
86108,2314,格列齐特片(Ⅱ),西药
5247,2314,格列齐特片(Ⅱ),西药
5253,2315,格列齐特缓释片,西药
48697,2315,格列齐特缓释片,西药
126487,2548,沙格列汀片,西药
385124,2547,沙格列汀片,西药
417685,3082,瑞格列奈片,西药
352647,3082,瑞格列奈片,西药
2969,3082,瑞格列奈片,西药
107287,3082,瑞格列奈片,西药
400781,3590,磷酸西格列汀片,西药
67121,954,吡格列酮二甲双胍片,西药
417721,954,吡格列酮二甲双胍片,西药
2921,3347,盐酸吡格列酮片,西药
80840,3347,盐酸吡格列酮片,西药
80853,3347,盐酸吡格列酮片,西药
435715,254,二甲双胍恩格列净片(I),西药
266936,1958,恩格列净片,西药
287071,4694,达格列净片,西药
203869,4694,达格列净片,西药
88131,3158,甲钴胺片,西药
88133,3158,甲钴胺片,西药
3852,780,单唾液酸四己糖神经节苷脂钠注射液,西药
252711,780,单唾液酸四己糖神经节苷脂钠注射液,西药
24342,3344,盐酸司来吉兰片,西药
168388,3385,盐酸普拉克索缓释片,西药
36255,3437,盐酸苯海索片,西药
785,3437,盐酸苯海索片,西药
3090,3459,盐酸金刚烷胺片,西药
5088,2265,枸橼酸坦度螺酮胶囊,西药
381967,2434,氟哌噻吨美利曲辛片,西药
455866,2434,氟哌噻吨美利曲辛片,西药
2952,3322,盐酸丁螺环酮片,西药
6102,3376,盐酸帕罗西汀片,西药
6096,3376,盐酸帕罗西汀片,西药
92784,3376,盐酸帕罗西汀片,西药
364787,3376,盐酸帕罗西汀片,西药
4810,3378,盐酸度洛西汀肠溶片,西药
888,3383,盐酸文拉法辛胶囊,西药
812,3396,盐酸氟西汀片,西药
409447,3397,盐酸氟西汀胶囊,西药
2691,3643,米氮平片,西药
31321,4277,草酸艾司西酞普兰片,西药
147373,5117,阿戈美拉汀片,西药
28103,170,丙戊酸钠片,西药
37257,639,加巴喷丁片,西药
2935,640,加巴喷丁胶囊,西药
24410,799,卡马西平片,西药
167607,799,卡马西平片,西药
5556,1491,奥卡西平片,西药
72474,1806,左乙拉西坦片,西药
394624,2077,拉考沙胺片,西药
31322,2078,拉莫三嗪片,西药
406592,2152,普瑞巴林胶囊,西药
15105,2152,普瑞巴林胶囊,西药
2856,590,利培酮口腔崩解片,西药
2961,1496,奥氮平片,西药
107227,1496,奥氮平片,西药
147309,1496,奥氮平片,西药
2960,1496,奥氮平片,西药
780,1496,奥氮平片,西药
101032,1626,富马酸喹硫平片,西药
5177,1625,富马酸喹硫平片,西药
36885,1625,富马酸喹硫平片,西药
102430,2492,氯氮平片,西药
2940,2492,氯氮平片,西药
4747,3414,盐酸氯丙嗪片,西药
147467,5135,阿立哌唑口崩片,西药
884,5136,阿立哌唑口腔崩解片,西药
6034,5137,阿立哌唑片,西药
27130,5137,阿立哌唑片,西药
28104,3579,碳酸锂片,西药
464403,2457,氧氟沙星滴耳液,西药
6289,2457,氧氟沙星滴耳液,西药
4789,2457,氧氟沙星滴耳液,西药
236612,2457,氧氟沙星滴耳液,西药
399901,4070,胞磷胆碱钠片,西药
27778,4070,胞磷胆碱钠片,西药
3850,4071,胞磷胆碱钠胶囊,西药
371575,4696,达比加群酯胶囊,西药
371574,4696,达比加群酯胶囊,西药
145927,3091,甘油灌肠剂,西药
460173,3091,甘油灌肠剂,西药
630,3091,甘油灌肠剂,西药
14193,4814,酚酞片,西药
26799,4814,酚酞片,西药
26370,4814,酚酞片,西药
92707,2897,烯丙雌醇片,西药
323286,3912,缩宫素鼻喷雾剂,西药
4595,1846,布洛芬混悬滴剂,西药
97220,1846,布洛芬混悬滴剂,西药
79876,1582,孟鲁司特钠片,西药
390719,1582,孟鲁司特钠片,西药
390718,1582,孟鲁司特钠片,西药
1930,3818,维生素AD软胶囊,西药
42491,4635,赖氨酸维B12颗粒,西药
36642,1963,愈酚伪麻口服溶液,西药
4608,1648,小儿伪麻美芬滴剂,西药
97218,1648,小儿伪麻美芬滴剂,西药
453051,4358,蒙脱石散,西药
35880,4358,蒙脱石散,西药
53652,875,双氯芬酸钠凝胶,西药
2426,877,双氯芬酸钠栓,西药
354996,2440,氟比洛芬凝胶贴膏,西药
209329,2440,氟比洛芬凝胶贴膏,西药
668,2442,氟比洛芬巴布膏,西药
104152,606,利鲁唑片,西药
224948,1129,复方利多卡因乳膏,西药
3246,1239,复方聚乙二醇电解质散,西药
301178,1710,小牛血清去蛋白注射液,西药
88762,1830,巴氯芬片,西药
3809,1830,巴氯芬片,西药
336119,2169,曲尼司特胶囊,西药
320633,2218,来那度胺胶囊,西药
8849,2545,沙利度胺片,西药
4994,2583,注射用鼠神经生长因子,西药
415971,2663,海曲泊帕乙醇胺片,西药
4805,2799,溴吡斯的明片,西药
409969,3415,盐酸沙格雷酯片,西药
370925,3432,盐酸纳洛酮舌下片,西药
403639,3544,硫酸羟氯喹片,西药
105828,3544,硫酸羟氯喹片,西药
322766,4031,肾上腺色腙片,西药
43002,4234,苯丙氨酯片,西药
35173,4347,葡萄糖粉剂,西药
199508,4347,葡萄糖粉剂,西药
386101,5133,阿瑞匹坦胶囊,西药
283920,5374,鲑降钙素鼻喷雾剂,西药
26933,116,丁苯酞软胶囊,西药
412500,116,丁苯酞软胶囊,西药
3642,781,单硝酸异山梨酯片,西药
407965,3333,盐酸伊伐布雷定片,西药
198508,3349,盐酸地尔硫卓片,西药
303726,3523,硝酸甘油片,西药
31827,3523,硝酸甘油片,西药
187317,5129,阿替洛尔片,西药
103086,4137,致康胶囊,中成药
4851,4866,重组人表皮生长因子外用溶液(Ⅰ),西药
3165,978,呋塞米片,西药
392297,2006,托拉塞米片,西药
243654,2445,氢氯噻嗪片,西药
818,2445,氢氯噻嗪片,西药
27160,4481,螺内酯片,西药
35196,3352,盐酸坦洛新缓释胶囊,西药
3008,3352,盐酸坦洛新缓释胶囊,西药
406532,3353,盐酸坦索罗辛缓释胶囊,西药
401137,3353,盐酸坦索罗辛缓释胶囊,西药
222974,3353,盐酸坦索罗辛缓释胶囊,西药
218011,3353,盐酸坦索罗辛缓释胶囊,西药
340468,3353,盐酸坦索罗辛缓释胶囊,西药
193849,4639,赛洛多辛胶囊,西药
4648,5253,非那雄胺片,西药
116895,774,华法林钠片,西药
4728,774,华法林钠片,西药
5784,863,双嘧达莫片,西药
27938,2317,桂利嗪片,西药
5276,2574,注射用尿激酶,西药
191567,3533,硫酸氢氯吡格雷片,西药
407727,3533,硫酸氢氯吡格雷片,西药
4890,3533,硫酸氢氯吡格雷片,西药
286727,3533,硫酸氢氯吡格雷片,西药
301324,3533,硫酸氢氯吡格雷片,西药
487253,3533,硫酸氢氯吡格雷片,西药
5296,4413,藻酸双酯钠片,西药
6036,4574,西洛他唑片,西药
46877,4624,贝前列素钠片,西药
667,4624,贝前列素钠片,西药
436096,4624,贝前列素钠片,西药
214148,5099,阿司匹林肠溶片,西药
3100,5099,阿司匹林肠溶片,西药
258894,5099,阿司匹林肠溶片,西药
301216,5099,阿司匹林肠溶片,西药
458998,5099,阿司匹林肠溶片,西药
3700,5099,阿司匹林肠溶片,西药
301471,4813,酚氨咖敏片,西药
190827,4813,酚氨咖敏片,西药
1919,4813,酚氨咖敏片,西药
445522,4813,酚氨咖敏片,西药
205340,914,口腔炎喷雾剂,中成药
36568,1044,四维他胶囊,西药
115148,247,乳酸左氧氟沙星片,西药
31459,1814,左氧氟沙星片,西药
96052,1814,左氧氟沙星片,西药
37730,2459,氧氟沙星片,西药
6207,2459,氧氟沙星片,西药
280973,2459,氧氟沙星片,西药
93003,3363,盐酸安妥沙星片,西药
6409,3367,盐酸左氧氟沙星乳膏,西药
37284,3370,盐酸左氧氟沙星片,西药
291864,3370,盐酸左氧氟沙星片,西药
341928,3370,盐酸左氧氟沙星片,西药
2004,3370,盐酸左氧氟沙星片,西药
34451,3370,盐酸左氧氟沙星片,西药
179713,3370,盐酸左氧氟沙星片,西药
27146,3370,盐酸左氧氟沙星片,西药
1982,3370,盐酸左氧氟沙星片,西药
342432,3370,盐酸左氧氟沙星片,西药
62835,3370,盐酸左氧氟沙星片,西药
59073,3370,盐酸左氧氟沙星片,西药
213171,3370,盐酸左氧氟沙星片,西药
262573,3370,盐酸左氧氟沙星片,西药
260048,3370,盐酸左氧氟沙星片,西药
86408,3372,盐酸左氧氟沙星胶囊,西药
43711,3372,盐酸左氧氟沙星胶囊,西药
46665,3372,盐酸左氧氟沙星胶囊,西药
86550,3428,盐酸环丙沙星片,西药
26919,3428,盐酸环丙沙星片,西药
37729,3428,盐酸环丙沙星片,西药
24511,3428,盐酸环丙沙星片,西药
6116,3428,盐酸环丙沙星片,西药
34440,3429,盐酸环丙沙星胶囊,西药
451155,3439,盐酸莫西沙星片,西药
450295,3439,盐酸莫西沙星片,西药
324232,3439,盐酸莫西沙星片,西药
146048,4247,苹果酸奈诺沙星胶囊,西药
86504,4592,诺氟沙星胶囊,西药
363672,4592,诺氟沙星胶囊,西药
6497,4592,诺氟沙星胶囊,西药
87372,4592,诺氟沙星胶囊,西药
79030,4592,诺氟沙星胶囊,西药
282765,4592,诺氟沙星胶囊,西药
369738,4592,诺氟沙星胶囊,西药
37268,4592,诺氟沙星胶囊,西药
39199,4592,诺氟沙星胶囊,西药
37249,4592,诺氟沙星胶囊,西药
35549,4592,诺氟沙星胶囊,西药
96469,4592,诺氟沙星胶囊,西药
269871,4592,诺氟沙星胶囊,西药
178807,4781,那氟沙星乳膏,西药
438445,1498,奥硝唑片,西药
143268,1498,奥硝唑片,西药
340498,1498,奥硝唑片,西药
26943,1499,奥硝唑胶囊,西药
271604,2181,替硝唑片,西药
35546,2181,替硝唑片,西药
36886,2181,替硝唑片,西药
87899,2181,替硝唑片,西药
184747,2181,替硝唑片,西药
35379,2181,替硝唑片,西药
371814,3149,甲硝唑片,西药
5899,3149,甲硝唑片,西药
199387,3149,甲硝唑片,西药
83303,3149,甲硝唑片,西药
3459,3149,甲硝唑片,西药
354897,3149,甲硝唑片,西药
392238,3149,甲硝唑片,西药
70622,3149,甲硝唑片,西药
98768,3150,甲硝唑维B6片,西药
37197,3150,甲硝唑维B6片,西药
3658,1204,复方甘草口服溶液,西药
1299,1204,复方甘草口服溶液,西药
52239,1204,复方甘草口服溶液,西药
28037,1204,复方甘草口服溶液,西药
297391,1204,复方甘草口服溶液,西药
54026,3589,磷酸苯丙哌林片,西药
177467,217,乙酰半胱氨酸泡腾片,西药
6109,217,乙酰半胱氨酸泡腾片,西药
333400,218,乙酰半胱氨酸片,西药
178711,218,乙酰半胱氨酸片,西药
1369,219,乙酰半胱氨酸颗粒,西药
367988,219,乙酰半胱氨酸颗粒,西药
298149,219,乙酰半胱氨酸颗粒,西药
190447,219,乙酰半胱氨酸颗粒,西药
4989,1965,愈酚甲麻那敏糖浆,西药
4335,4082,胱氨酸片,西药
6483,1206,复方甘草片,西药
59081,4378,薄荷喉片,西药
371386,973,吸入用布地奈德混悬液,西药
416811,973,吸入用布地奈德混悬液,西药
194338,1350,多索茶碱片,西药
374896,1584,孟鲁司特钠片,西药
23183,1584,孟鲁司特钠片,西药
323366,1584,孟鲁司特钠片,西药
287838,1584,孟鲁司特钠片,西药
4308,2476,氨茶碱片,西药
35915,2476,氨茶碱片,西药
32641,3323,盐酸丙卡特罗口服溶液,西药
6037,3324,盐酸丙卡特罗片,西药
152108,3537,硫酸沙丁胺醇吸入气雾剂,西药
396709,3540,硫酸沙丁胺醇片,西药
187777,3606,福多司坦片,西药
5235,658,匹多莫德片,西药
377446,658,匹多莫德片,西药
96664,659,匹多莫德颗粒,西药
5255,659,匹多莫德颗粒,西药
38632,1241,复方胚肝铁铵片,西药
6047,4115,脾氨肽口服冻干粉,西药
295501,4115,脾氨肽口服冻干粉,西药
381163,4115,脾氨肽口服冻干粉,西药
354129,4666,转移因子口服溶液,西药
31557,4666,转移因子口服溶液,西药
248408,4666,转移因子口服溶液,西药
196498,4667,转移因子胶囊,西药
42131,1262,复方酮康唑发用洗剂,西药
37890,1262,复方酮康唑发用洗剂,西药
409552,1262,复方酮康唑发用洗剂,西药
371902,1262,复方酮康唑发用洗剂,西药
145147,1262,复方酮康唑发用洗剂,西药
36362,1262,复方酮康唑发用洗剂,西药
206490,1262,复方酮康唑发用洗剂,西药
36365,1262,复方酮康唑发用洗剂,西药
996,1262,复方酮康唑发用洗剂,西药
263851,1262,复方酮康唑发用洗剂,西药
995,1262,复方酮康唑发用洗剂,西药
994,1262,复方酮康唑发用洗剂,西药
149827,1262,复方酮康唑发用洗剂,西药
259948,1262,复方酮康唑发用洗剂,西药
177587,1262,复方酮康唑发用洗剂,西药
347366,1262,复方酮康唑发用洗剂,西药
145168,1262,复方酮康唑发用洗剂,西药
411629,314,人干扰素α2b喷雾剂,西药
413901,315,人干扰素α2b阴道泡腾片,西药
452212,316,人干扰素α2b阴道泡腾胶囊,西药
323751,1211,复方甲硝唑阴道栓,西药
405048,1500,奥硝唑阴道栓,西药
441689,1500,奥硝唑阴道栓,西药
274930,2180,替硝唑栓,西药
295606,3145,甲硝唑凝胶,西药
66731,3145,甲硝唑凝胶,西药
386601,3145,甲硝唑凝胶,西药
51099,3147,甲硝唑栓,西药
236271,3147,甲硝唑栓,西药
6641,3147,甲硝唑栓,西药
3875,3427,盐酸特比萘芬阴道泡腾片,西药
183207,3427,盐酸特比萘芬阴道泡腾片,西药
23767,5088,阴道用乳杆菌活菌胶囊,西药
449621,1076,地诺孕素片,西药
568,2579,注射用醋酸亮丙瑞林缓释微球,西药
332206,3076,琥珀酸索利那新片,西药
4823,3468,盐酸黄酮哌酯片,西药
204949,1136,复方右旋糖酐70滴眼液,西药
395137,1153,复方尿维氨滴眼液,西药
419592,3050,玻璃酸钠滴眼液,西药
327302,3050,玻璃酸钠滴眼液,西药
358276,3050,玻璃酸钠滴眼液,西药
196189,3050,玻璃酸钠滴眼液,西药
449931,3050,玻璃酸钠滴眼液,西药
460171,3050,玻璃酸钠滴眼液,西药
6399,3050,玻璃酸钠滴眼液,西药
36543,3966,羟丙甲纤维素滴眼液,西药
49770,3966,羟丙甲纤维素滴眼液,西药
449471,3966,羟丙甲纤维素滴眼液,西药
75936,3966,羟丙甲纤维素滴眼液,西药
404520,3971,羧甲基纤维素钠滴眼液,西药
185028,1941,心悦胶囊,中成药
221408,120,七叶皂苷钠片,西药
27772,155,三磷酸腺苷二钠片,西药
395363,586,利伐沙班片,西药
420185,586,利伐沙班片,西药
420184,586,利伐沙班片,西药
430013,586,利伐沙班片,西药
28573,965,吲哚布芬片,西药
28029,1243,复方芦丁片,西药
295396,2177,替格瑞洛片,西药
454813,2177,替格瑞洛片,西药
365526,2177,替格瑞洛片,西药
23354,4173,艾地苯醌片,西药
26870,4675,辅酶Q10胶囊,西药
4703,2291,柳氮磺吡啶肠溶片,西药
122387,2291,柳氮磺吡啶肠溶片,西药
83968,3955,美沙拉秦缓释颗粒,西药
92087,3957,美沙拉秦肠溶片,西药
353083,2280,枸橼酸铋钾片/替硝唑片/克拉霉素片组合包装,西药
3682,3569,碳酸氢钠,西药
14187,3570,碳酸氢钠片,西药
141949,3570,碳酸氢钠片,西药
83386,3570,碳酸氢钠片,西药
237474,3570,碳酸氢钠片,西药
5272,3570,碳酸氢钠片,西药
233154,4172,艾司奥美拉唑镁肠溶胶囊,西药
87450,4172,艾司奥美拉唑镁肠溶胶囊,西药
409522,4172,艾司奥美拉唑镁肠溶胶囊,西药
408507,4172,艾司奥美拉唑镁肠溶胶囊,西药
449397,4172,艾司奥美拉唑镁肠溶胶囊,西药
166888,4542,西咪替丁片,西药
38160,4542,西咪替丁片,西药
5821,5018,铝镁加混悬液,西药
3231,1285,复方颠茄铋镁片,西药
103139,3961,羔羊胃提取物维B12胶囊,西药
94052,4043,胃乐宁片,中成药
205151,1125,复方乳酸乳膏,西药
23084,3092,甘油醇溶液,西药
79506,1460,头孢丙烯片,西药
42139,1461,头孢克洛分散片,西药
59394,1461,头孢克洛分散片,西药
82647,1462,头孢克洛干混悬剂,西药
265148,1462,头孢克洛干混悬剂,西药
98338,1462,头孢克洛干混悬剂,西药
93177,1462,头孢克洛干混悬剂,西药
348962,1462,头孢克洛干混悬剂,西药
2513,1464,头孢克洛缓释片,西药
348963,1465,头孢克洛缓释片(Ⅱ),西药
348964,1467,头孢克洛胶囊,西药
262082,1467,头孢克洛胶囊,西药
4588,1467,头孢克洛胶囊,西药
247894,1469,头孢克洛颗粒,西药
340247,1469,头孢克洛颗粒,西药
88616,1469,头孢克洛颗粒,西药
1386,1469,头孢克洛颗粒,西药
4260,1469,头孢克洛颗粒,西药
211235,1470,头孢克肟分散片,西药
6149,1470,头孢克肟分散片,西药
105754,1470,头孢克肟分散片,西药
408987,1470,头孢克肟分散片,西药
302133,1471,头孢克肟咀嚼片,西药
247914,1472,头孢克肟干混悬剂,西药
471586,1472,头孢克肟干混悬剂,西药
100549,1473,头孢克肟片,西药
86496,1473,头孢克肟片,西药
223942,1473,头孢克肟片,西药
35550,1473,头孢克肟片,西药
98767,1473,头孢克肟片,西药
66412,1474,头孢克肟胶囊,西药
375333,1474,头孢克肟胶囊,西药
47103,1474,头孢克肟胶囊,西药
86276,1474,头孢克肟胶囊,西药
4043,1474,头孢克肟胶囊,西药
441044,1474,头孢克肟胶囊,西药
24237,1474,头孢克肟胶囊,西药
43560,1474,头孢克肟胶囊,西药
377909,1475,头孢克肟颗粒,西药
104946,1475,头孢克肟颗粒,西药
201869,1475,头孢克肟颗粒,西药
395358,1475,头孢克肟颗粒,西药
41368,1475,头孢克肟颗粒,西药
6556,1475,头孢克肟颗粒,西药
152807,1475,头孢克肟颗粒,西药
92428,1475,头孢克肟颗粒,西药
299740,1475,头孢克肟颗粒,西药
105854,1475,头孢克肟颗粒,西药
382979,1475,头孢克肟颗粒,西药
438442,1475,头孢克肟颗粒,西药
100488,1475,头孢克肟颗粒,西药
1651,1475,头孢克肟颗粒,西药
266327,1475,头孢克肟颗粒,西药
28187,1475,头孢克肟颗粒,西药
100024,1476,头孢呋辛酯片,西药
6406,1476,头孢呋辛酯片,西药
24339,1477,头孢呋辛酯胶囊,西药
335740,1478,头孢呋辛酯颗粒,西药
108267,1479,头孢地尼分散片,西药
90943,1479,头孢地尼分散片,西药
56186,1479,头孢地尼分散片,西药
229436,1480,头孢地尼胶囊,西药
88568,1480,头孢地尼胶囊,西药
23652,1480,头孢地尼胶囊,西药
26382,1482,头孢拉定胶囊,西药
4045,1482,头孢拉定胶囊,西药
26868,1482,头孢拉定胶囊,西药
87083,1482,头孢拉定胶囊,西药
35551,1482,头孢拉定胶囊,西药
51141,1482,头孢拉定胶囊,西药
46957,1482,头孢拉定胶囊,西药
9593,1482,头孢拉定胶囊,西药
466150,1483,头孢氨苄胶囊,西药
412677,1483,头孢氨苄胶囊,西药
4042,1483,头孢氨苄胶囊,西药
86129,1483,头孢氨苄胶囊,西药
242559,1483,头孢氨苄胶囊,西药
36053,1483,头孢氨苄胶囊,西药
6131,1484,头孢泊肟酯片,西药
31540,1485,头孢羟氨苄片,西药
27924,1486,头孢羟氨苄胶囊,西药
248258,2475,氨苄西林胶囊,西药
93186,2563,法罗培南钠胶囊,西药
142174,3360,盐酸头孢他美酯分散片,西药
204408,5157,阿莫西林克拉维酸钾(4:1)干混悬剂,西药
